EnsEMBL_Gene_ID	MCF10A
ENSG00000214422	0.0000000000
ENSG00000214424	0.0000000000
ENSG00000214425	4.5974033978
ENSG00000214427	0.0000000000
ENSG00000214428	1.6154636779
ENSG00000214429	0.0000000000
ENSG00000214430	0.5453205627
ENSG00000103707	122.8425447190
ENSG00000214432	0.0000000000
ENSG00000214433	0.2431098468
ENSG00000214434	0.0000000000
ENSG00000214435	0.5670263716
ENSG00000214439	7.2438078746
ENSG00000214444	0.0000000000
ENSG00000214445	0.0000000000
ENSG00000214446	11.2672461236
ENSG00000214447	0.0000000000
ENSG00000214448	0.0000000000
ENSG00000103710	0.0000000000
ENSG00000214449	0.0000000000
ENSG00000214450	33.1121101790
ENSG00000214451	0.0000000000
ENSG00000214452	0.0000000000
ENSG00000214453	0.0000000000
ENSG00000214455	0.0000000000
ENSG00000214456	0.0000000000
ENSG00000214457	0.0000000000
ENSG00000214458	0.0000000000
ENSG00000214459	0.2225694324
ENSG00000103723	15.2053369875
ENSG00000214460	0.0000000000
ENSG00000214465	0.0000000000
ENSG00000214466	0.0000000000
ENSG00000214467	0.1553625545
ENSG00000214470	0.0000000000
ENSG00000214473	0.5746393980
ENSG00000214479	0.0000000000
ENSG00000214481	0.0000000000
ENSG00000214482	5.4031563975
ENSG00000214484	0.0000000000
ENSG00000103740	0.9961622801
ENSG00000214485	0.0000000000
ENSG00000214487	0.0000000000
ENSG00000214488	0.0000000000
ENSG00000214490	0.0000000000
ENSG00000214491	0.0000000000
ENSG00000214493	0.0000000000
ENSG00000214494	0.0000000000
ENSG00000214495	0.0000000000
ENSG00000214496	0.0000000000
ENSG00000214497	0.0000000000
ENSG00000103742	0.0898948691
ENSG00000214498	0.0000000000
ENSG00000214500	0.0000000000
ENSG00000214501	0.0000000000
ENSG00000214502	0.0000000000
ENSG00000214510	0.0000000000
ENSG00000214511	0.0000000000
ENSG00000214512	0.0000000000
ENSG00000214513	0.0000000000
ENSG00000214514	0.3479581165
ENSG00000214515	0.5149163521
ENSG00000103769	395.9223887755
ENSG00000214516	0.0000000000
ENSG00000214517	192.3517499388
ENSG00000214518	0.0000000000
ENSG00000214519	0.0000000000
ENSG00000214520	0.0000000000
ENSG00000214521	0.0000000000
ENSG00000214522	0.0000000000
ENSG00000214525	0.0000000000
ENSG00000214526	0.0000000000
ENSG00000214530	43.4291586164
ENSG00000103811	88.4991831987
ENSG00000214531	0.0000000000
ENSG00000214533	0.0000000000
ENSG00000214534	0.1159143237
ENSG00000214535	2.0451082731
ENSG00000214536	0.0000000000
ENSG00000214538	0.0000000000
ENSG00000214541	0.0000000000
ENSG00000214542	0.4748585207
ENSG00000214544	0.1260454487
ENSG00000214546	0.0000000000
ENSG00000103832	0.4279149767
ENSG00000214548	0.0000000000
ENSG00000214549	0.0000000000
ENSG00000214550	0.0000000000
ENSG00000214552	0.0000000000
ENSG00000214553	0.0000000000
ENSG00000214554	0.0000000000
ENSG00000214555	0.3806854788
ENSG00000214556	0.0000000000
ENSG00000214558	0.0000000000
ENSG00000214559	0.0000000000
ENSG00000011201	0.1265988559
ENSG00000103852	25.7079152351
ENSG00000214560	0.0000000000
ENSG00000214561	0.0000000000
ENSG00000214562	0.5330022249
ENSG00000214563	0.0000000000
ENSG00000214564	3.0705034954
ENSG00000214565	0.0000000000
ENSG00000214566	0.0000000000
ENSG00000214567	0.5742422244
ENSG00000214570	2.0637186536
ENSG00000214571	0.0000000000
ENSG00000103855	320.1642668646
ENSG00000214574	0.1815703199
ENSG00000214575	0.0000000000
ENSG00000214578	0.0000000000
ENSG00000214580	0.2092964957
ENSG00000214581	0.0000000000
ENSG00000214583	1.4832916979
ENSG00000214584	0.0000000000
ENSG00000214585	0.0000000000
ENSG00000214587	89.3093286786
ENSG00000214589	0.0000000000
ENSG00000103876	140.2440406102
ENSG00000214590	0.0000000000
ENSG00000214593	1.1883495048
ENSG00000214594	0.0000000000
ENSG00000214595	1.2153630283
ENSG00000214597	5.6019577312
ENSG00000214598	0.0000000000
ENSG00000214600	11.6705259152
ENSG00000214602	0.0000000000
ENSG00000214604	0.0000000000
ENSG00000214605	0.0000000000
ENSG00000103888	1.3509890182
ENSG00000214607	0.0000000000
ENSG00000214608	3.6455052318
ENSG00000214610	0.7080116709
ENSG00000214611	115.1119985450
ENSG00000214612	0.8540012569
ENSG00000214613	0.0000000000
ENSG00000214614	0.0000000000
ENSG00000214615	0.0000000000
ENSG00000214617	0.0000000000
ENSG00000214618	0.0000000000
ENSG00000103932	103.9526726792
ENSG00000214619	0.0000000000
ENSG00000214623	0.4648593905
ENSG00000214626	0.0000000000
ENSG00000214627	3.1547342255
ENSG00000214628	0.0000000000
ENSG00000214629	0.6843708702
ENSG00000214632	0.0000000000
ENSG00000214633	3.7986157754
ENSG00000214635	3.3044739709
ENSG00000214636	0.0000000000
ENSG00000103942	56.0528718100
ENSG00000214638	0.0000000000
ENSG00000214639	0.0982479322
ENSG00000214641	0.0000000000
ENSG00000214642	0.0000000000
ENSG00000214643	0.0000000000
ENSG00000214645	0.0000000000
ENSG00000214646	0.0000000000
ENSG00000214650	4.0775140102
ENSG00000214651	0.0000000000
ENSG00000214652	2.0568730378
ENSG00000103966	216.2660942480
ENSG00000214653	0.0000000000
ENSG00000214654	8.0223238811
ENSG00000214655	109.7941080478
ENSG00000214657	2.8961781755
ENSG00000214659	0.0000000000
ENSG00000214660	0.0000000000
ENSG00000214663	0.0000000000
ENSG00000214665	0.3858823264
ENSG00000214666	0.0000000000
ENSG00000214668	0.0000000000
ENSG00000103978	135.7439486360
ENSG00000214669	0.0000000000
ENSG00000214670	2.3482525747
ENSG00000214671	0.0000000000
ENSG00000214674	0.0000000000
ENSG00000214676	0.0000000000
ENSG00000214677	0.0000000000
ENSG00000214679	0.0000000000
ENSG00000214681	0.0000000000
ENSG00000214684	0.0000000000
ENSG00000214685	0.7762838655
ENSG00000103994	60.2945059763
ENSG00000214686	0.0000000000
ENSG00000214688	0.0843547041
ENSG00000214689	0.0000000000
ENSG00000214691	0.0000000000
ENSG00000214694	0.0000000000
ENSG00000214695	0.7656562993
ENSG00000214696	2.9268003601
ENSG00000214697	0.2698059776
ENSG00000214699	67.1626476428
ENSG00000214700	0.0000000000
ENSG00000103995	20.2677944770
ENSG00000214701	0.5230951437
ENSG00000214702	0.0000000000
ENSG00000214706	662.6127545674
ENSG00000214707	0.0000000000
ENSG00000214708	0.6315938499
ENSG00000214711	1.8749992561
ENSG00000214713	0.0000000000
ENSG00000214717	87.7858395302
ENSG00000214718	0.0000000000
ENSG00000214719	42.3753723112
ENSG00000011243	256.5014690377
ENSG00000104043	0.0000000000
ENSG00000214720	0.0000000000
ENSG00000214723	0.6694683220
ENSG00000214724	0.0000000000
ENSG00000214725	1.0503787389
ENSG00000214727	0.2289075534
ENSG00000214730	1.6687790740
ENSG00000214731	0.0000000000
ENSG00000214732	0.0000000000
ENSG00000214733	0.0000000000
ENSG00000214734	10.3309099413
ENSG00000104044	0.0000000000
ENSG00000214736	197.2522752673
ENSG00000214738	8.5370939041
ENSG00000214743	0.0000000000
ENSG00000214745	0.0000000000
ENSG00000214746	3.0383995685
ENSG00000214748	0.0000000000
ENSG00000214749	0.0000000000
ENSG00000214750	0.0000000000
ENSG00000214751	0.2002608471
ENSG00000214753	548.5494649547
ENSG00000104047	33.6473133680
ENSG00000214754	0.0000000000
ENSG00000214756	29.5077793941
ENSG00000214759	0.0000000000
ENSG00000214760	0.0000000000
ENSG00000214761	0.0000000000
ENSG00000214762	2.1432052288
ENSG00000214763	0.1302949721
ENSG00000214765	15.1869209159
ENSG00000214770	0.3491606769
ENSG00000214771	0.0000000000
ENSG00000104055	0.3615310613
ENSG00000214772	0.0000000000
ENSG00000214773	0.2798827649
ENSG00000214774	0.0000000000
ENSG00000214775	0.0000000000
ENSG00000214776	0.0000000000
ENSG00000214779	0.2700490461
ENSG00000214780	0.3892774388
ENSG00000214781	0.0000000000
ENSG00000214782	0.0000000000
ENSG00000214783	1.0955937177
ENSG00000104059	0.0000000000
ENSG00000214784	0.7507917703
ENSG00000214787	0.0000000000
ENSG00000214788	0.0000000000
ENSG00000214789	47.9621989396
ENSG00000214790	0.0000000000
ENSG00000214791	1.1268963953
ENSG00000214793	0.0000000000
ENSG00000214794	0.0000000000
ENSG00000214796	0.0000000000
ENSG00000214797	0.0000000000
ENSG00000104064	51.8062186888
ENSG00000214798	0.0000000000
ENSG00000214799	2.7951000700
ENSG00000214801	3.0578966717
ENSG00000214802	0.4735457206
ENSG00000214803	0.4856044325
ENSG00000214807	0.2665944713
ENSG00000214810	0.5027840937
ENSG00000214811	0.0000000000
ENSG00000214812	0.0000000000
ENSG00000214813	0.0000000000
ENSG00000104067	116.4399955682
ENSG00000214814	0.2728606166
ENSG00000214815	2.3770001299
ENSG00000214816	0.0000000000
ENSG00000214819	0.0000000000
ENSG00000214820	0.4165205087
ENSG00000214821	0.0000000000
ENSG00000214822	0.2037261045
ENSG00000214823	0.0000000000
ENSG00000214825	0.0000000000
ENSG00000214826	69.9480486555
ENSG00000104081	1.6657613383
ENSG00000214827	1.4868930780
ENSG00000214832	0.1936398199
ENSG00000214835	0.0000000000
ENSG00000214836	0.0000000000
ENSG00000214837	28.3204531356
ENSG00000214840	0.0000000000
ENSG00000214841	0.0000000000
ENSG00000214842	0.0000000000
ENSG00000214843	0.0000000000
ENSG00000214844	0.0000000000
ENSG00000104093	18.7792633263
ENSG00000214845	0.0000000000
ENSG00000214846	0.0000000000
ENSG00000214847	4.5584986836
ENSG00000214848	0.0000000000
ENSG00000214851	0.0971966411
ENSG00000214853	0.0000000000
ENSG00000214854	0.0000000000
ENSG00000214855	2.8345573632
ENSG00000214856	0.5161061315
ENSG00000214857	0.0000000000
ENSG00000104112	0.3623504880
ENSG00000214858	0.0000000000
ENSG00000214860	1.6051107960
ENSG00000214861	0.0000000000
ENSG00000214865	0.0000000000
ENSG00000214866	0.0000000000
ENSG00000214867	0.0000000000
ENSG00000214868	0.6863401914
ENSG00000214869	0.0000000000
ENSG00000214870	0.0000000000
ENSG00000214871	11.4043662335
ENSG00000011258	15.0326926871
ENSG00000104129	73.5239796822
ENSG00000214872	0.0000000000
ENSG00000214873	0.0000000000
ENSG00000214874	1.7876807819
ENSG00000214875	0.0000000000
ENSG00000214876	0.0000000000
ENSG00000214877	0.0000000000
ENSG00000214878	0.4455658731
ENSG00000214880	0.0000000000
ENSG00000214881	0.0000000000
ENSG00000214882	23.0963848744
ENSG00000104131	223.6799768685
ENSG00000214883	0.0000000000
ENSG00000214885	0.0000000000
ENSG00000214886	0.0000000000
ENSG00000214888	2.4152065981
ENSG00000214889	4.1113001365
ENSG00000214890	0.0000000000
ENSG00000214891	0.0000000000
ENSG00000214892	0.0000000000
ENSG00000214893	0.0000000000
ENSG00000214894	0.9546401400
ENSG00000104133	47.5349510769
ENSG00000214896	0.0000000000
ENSG00000214897	0.0000000000
ENSG00000214899	0.4625840141
ENSG00000214900	0.0743992160
ENSG00000214902	0.0000000000
ENSG00000214903	0.0000000000
ENSG00000214904	0.0000000000
ENSG00000214905	0.0000000000
ENSG00000214907	0.0000000000
ENSG00000214908	0.0000000000
ENSG00000104140	33.1672334604
ENSG00000214910	0.0000000000
ENSG00000214913	0.0000000000
ENSG00000214914	0.0000000000
ENSG00000214915	0.0000000000
ENSG00000214917	0.0000000000
ENSG00000214919	15.6294488399
ENSG00000214921	2.4151754844
ENSG00000214922	11.8673779081
ENSG00000214925	1.0646312865
ENSG00000214927	0.0000000000
ENSG00000104142	74.2896946894
ENSG00000214929	0.0000000000
ENSG00000214930	0.0000000000
ENSG00000214931	0.0000000000
ENSG00000214934	16.5587396283
ENSG00000214935	0.0000000000
ENSG00000214936	0.3998420577
ENSG00000214939	0.0000000000
ENSG00000214940	3.4238026365
ENSG00000214941	58.9145700632
ENSG00000214942	4.9761159823
ENSG00000104147	65.8273968213
ENSG00000214943	0.0000000000
ENSG00000214944	34.9169465626
ENSG00000214946	0.0000000000
ENSG00000214950	0.0000000000
ENSG00000214954	1.3905256974
ENSG00000214955	576.8300923673
ENSG00000214960	3.2260171318
ENSG00000214961	0.0000000000
ENSG00000214963	0.8013485478
ENSG00000214965	1.5963289907
ENSG00000104154	5.1937437852
ENSG00000214966	0.0000000000
ENSG00000214967	12.8979467488
ENSG00000214970	0.0000000000
ENSG00000214971	0.0000000000
ENSG00000214973	0.0000000000
ENSG00000214975	0.0000000000
ENSG00000214976	0.0000000000
ENSG00000214977	0.0000000000
ENSG00000214978	0.0000000000
ENSG00000214980	0.0000000000
ENSG00000104164	76.6784353597
ENSG00000214981	0.9064355903
ENSG00000214982	28.5902150144
ENSG00000214983	0.0000000000
ENSG00000214985	0.0000000000
ENSG00000214986	0.0000000000
ENSG00000214987	0.0000000000
ENSG00000214988	0.0000000000
ENSG00000214989	0.0000000000
ENSG00000214990	0.0000000000
ENSG00000214992	0.0000000000
ENSG00000104177	3.1659034134
ENSG00000214993	0.0000000000
ENSG00000214997	0.0000000000
ENSG00000214998	0.0000000000
ENSG00000214999	0.0000000000
ENSG00000215000	0.0000000000
ENSG00000215002	0.0000000000
ENSG00000215003	0.7011799793
ENSG00000215004	0.0000000000
ENSG00000215005	0.0000000000
ENSG00000215006	6.1411292891
ENSG00000104205	6.5653320172
ENSG00000215007	0.0000000000
ENSG00000215009	0.0000000000
ENSG00000215011	0.0000000000
ENSG00000215012	85.6791327744
ENSG00000215014	3.0324019221
ENSG00000215016	0.0000000000
ENSG00000215018	2.9686100824
ENSG00000215019	1.8958675990
ENSG00000215020	0.0000000000
ENSG00000215021	2119.2995234806
ENSG00000011260	196.6116858608
ENSG00000104213	7.8839033212
ENSG00000215022	0.0000000000
ENSG00000215023	0.0000000000
ENSG00000215024	0.0000000000
ENSG00000215026	0.0000000000
ENSG00000215027	0.0000000000
ENSG00000215028	0.1190862737
ENSG00000215029	0.0000000000
ENSG00000215030	8.7332596227
ENSG00000215032	2.2810991818
ENSG00000215033	26.6639703940
ENSG00000104218	40.6501560194
ENSG00000215034	0.0000000000
ENSG00000215035	0.0000000000
ENSG00000215036	0.0000000000
ENSG00000215037	0.0000000000
ENSG00000215038	0.0000000000
ENSG00000215039	1.1451690652
ENSG00000215041	63.7641880274
ENSG00000215042	0.0000000000
ENSG00000215043	0.0000000000
ENSG00000215044	0.0000000000
ENSG00000104219	18.7028783456
ENSG00000215045	0.0000000000
ENSG00000215046	0.0000000000
ENSG00000215047	0.0000000000
ENSG00000215049	0.0000000000
ENSG00000215051	0.0000000000
ENSG00000215054	0.0000000000
ENSG00000215056	0.0000000000
ENSG00000215057	0.0000000000
ENSG00000215059	1.3394599899
ENSG00000215063	0.0000000000
ENSG00000104221	54.1864105032
ENSG00000215065	0.0000000000
ENSG00000215066	1.9591793540
ENSG00000215067	7.9417183634
ENSG00000215068	2.3049519337
ENSG00000215070	0.0000000000
ENSG00000215071	1.4624266035
ENSG00000215072	3.3614313094
ENSG00000215074	2.0185484253
ENSG00000215075	0.0000000000
ENSG00000215076	2.9892032815
ENSG00000104228	268.4485892386
ENSG00000215079	0.0000000000
ENSG00000215082	0.0000000000
ENSG00000215083	0.0000000000
ENSG00000215085	0.0000000000
ENSG00000215086	0.0000000000
ENSG00000215087	0.0000000000
ENSG00000215088	0.0000000000
ENSG00000215089	0.0000000000
ENSG00000215090	0.0000000000
ENSG00000215091	0.0000000000
ENSG00000104231	167.6426565977
ENSG00000215092	0.0000000000
ENSG00000215093	0.5254073415
ENSG00000215094	0.0000000000
ENSG00000215096	0.0000000000
ENSG00000215097	0.0000000000
ENSG00000215099	2.4683430353
ENSG00000215101	0.0000000000
ENSG00000215102	0.0000000000
ENSG00000215103	0.0000000000
ENSG00000215104	0.0000000000
ENSG00000104237	0.0000000000
ENSG00000215105	0.6541126966
ENSG00000215107	0.6225429723
ENSG00000215110	0.0000000000
ENSG00000215111	0.0000000000
ENSG00000215112	0.0000000000
ENSG00000215113	0.0000000000
ENSG00000215114	76.5418485573
ENSG00000215115	0.0000000000
ENSG00000215116	0.2374762853
ENSG00000215117	0.0000000000
ENSG00000104267	133.6082457305
ENSG00000215120	0.0000000000
ENSG00000215121	7.9624017291
ENSG00000215123	0.0000000000
ENSG00000215124	0.5943086814
ENSG00000215125	3.2437765399
ENSG00000215126	8.1168308883
ENSG00000215127	0.0000000000
ENSG00000215128	0.0000000000
ENSG00000215129	0.0000000000
ENSG00000215131	0.0000000000
ENSG00000104290	28.5605310633
ENSG00000215135	0.0000000000
ENSG00000215136	2.7261499908
ENSG00000215142	0.3723225976
ENSG00000215143	0.0000000000
ENSG00000215146	0.5704643151
ENSG00000215147	11.1592013175
ENSG00000215148	0.0000000000
ENSG00000215149	0.0000000000
ENSG00000215151	0.0000000000
ENSG00000215153	75.6534969803
ENSG00000104299	144.4810127176
ENSG00000215154	16.0377696963
ENSG00000215155	0.0000000000
ENSG00000215156	1.8512462071
ENSG00000215157	0.0000000000
ENSG00000215158	1.6236339685
ENSG00000215159	1.3322419607
ENSG00000215160	0.0000000000
ENSG00000215162	0.8022589616
ENSG00000215163	0.0000000000
ENSG00000215164	0.0000000000
ENSG00000011275	98.8855001753
ENSG00000104312	128.2325269928
ENSG00000215165	0.0000000000
ENSG00000215168	0.0000000000
ENSG00000215173	0.0000000000
ENSG00000215174	0.0000000000
ENSG00000215175	0.8361351218
ENSG00000215177	0.0000000000
ENSG00000215179	0.0000000000
ENSG00000215182	0.0000000000
ENSG00000215183	0.0000000000
ENSG00000215184	0.0000000000
ENSG00000104313	2.6812478549
ENSG00000215186	0.0000000000
ENSG00000215187	0.6264460630
ENSG00000215190	37.0476208027
ENSG00000215193	79.3956883919
ENSG00000215196	0.0000000000
ENSG00000215197	0.0000000000
ENSG00000215198	0.1229005499
ENSG00000215199	0.2846670856
ENSG00000215200	0.0000000000
ENSG00000215201	3.9599772929
ENSG00000104320	99.9510958872
ENSG00000215202	0.0000000000
ENSG00000215203	0.0000000000
ENSG00000215204	0.0000000000
ENSG00000215206	0.0000000000
ENSG00000215208	0.0000000000
ENSG00000215209	0.0000000000
ENSG00000215210	0.2191187435
ENSG00000215211	0.0000000000
ENSG00000215214	0.0000000000
ENSG00000215215	0.0000000000
ENSG00000104321	0.1540164116
ENSG00000215216	0.0000000000
ENSG00000215217	0.0000000000
ENSG00000215218	0.0000000000
ENSG00000215220	0.0000000000
ENSG00000215221	0.0000000000
ENSG00000215223	0.8826411298
ENSG00000215225	0.0000000000
ENSG00000215227	0.0000000000
ENSG00000215228	0.0000000000
ENSG00000215231	0.0000000000
ENSG00000104324	29.0821067271
ENSG00000215233	0.0000000000
ENSG00000215235	0.0000000000
ENSG00000215236	0.0000000000
ENSG00000215237	0.0000000000
ENSG00000215240	0.5862906922
ENSG00000215241	2.8469672722
ENSG00000215243	0.0000000000
ENSG00000215244	0.0000000000
ENSG00000215245	0.0000000000
ENSG00000215246	0.6758573537
ENSG00000104325	658.1948721400
ENSG00000215247	0.0000000000
ENSG00000215248	0.0000000000
ENSG00000215250	0.0000000000
ENSG00000215251	179.2061993037
ENSG00000215252	135.7785803288
ENSG00000215253	0.0000000000
ENSG00000215256	56.7991316023
ENSG00000215257	0.9738610824
ENSG00000215258	0.6250977460
ENSG00000215261	0.0000000000
ENSG00000104327	40.2143063311
ENSG00000215262	0.0000000000
ENSG00000215263	1.0016856848
ENSG00000215264	0.0000000000
ENSG00000215265	0.0000000000
ENSG00000215266	0.0000000000
ENSG00000215267	4.1632561272
ENSG00000215268	0.0000000000
ENSG00000215269	0.0000000000
ENSG00000215270	3.7319249616
ENSG00000215271	28.0858568503
ENSG00000104331	200.0207770781
ENSG00000215273	1.4568435381
ENSG00000215274	0.0000000000
ENSG00000215275	0.0000000000
ENSG00000215276	0.0000000000
ENSG00000215277	0.2213026513
ENSG00000215278	0.0000000000
ENSG00000215283	0.0000000000
ENSG00000215284	0.0000000000
ENSG00000215285	0.0000000000
ENSG00000215286	0.0000000000
ENSG00000104332	497.8293980010
ENSG00000215288	0.0000000000
ENSG00000215289	1.5298472276
ENSG00000215293	0.0000000000
ENSG00000215296	0.0000000000
ENSG00000215297	0.0000000000
ENSG00000215298	59.7755932375
ENSG00000215300	0.0000000000
ENSG00000215301	634.9885697786
ENSG00000215302	1.0327457060
ENSG00000215304	0.0000000000
ENSG00000104341	906.5077775578
ENSG00000215305	165.0500027083
ENSG00000215306	0.0000000000
ENSG00000215307	0.0000000000
ENSG00000215310	0.0000000000
ENSG00000215311	0.0000000000
ENSG00000215312	0.0000000000
ENSG00000215313	0.0000000000
ENSG00000215315	0.0000000000
ENSG00000215317	0.0000000000
ENSG00000215319	0.0000000000
ENSG00000011295	81.2517328289
ENSG00000104343	37.7204388429
ENSG00000215322	0.0000000000
ENSG00000215323	0.0000000000
ENSG00000215325	0.0000000000
ENSG00000215326	0.3330604902
ENSG00000215333	0.0000000000
ENSG00000215336	1.2139939376
ENSG00000215339	0.0000000000
ENSG00000215340	0.0000000000
ENSG00000215341	0.0000000000
ENSG00000215343	0.0000000000
ENSG00000104356	178.0140442626
ENSG00000215344	0.0000000000
ENSG00000215346	0.0000000000
ENSG00000215347	1.6589431687
ENSG00000215349	0.0000000000
ENSG00000215350	3.8828500359
ENSG00000215351	0.0000000000
ENSG00000215352	0.0000000000
ENSG00000215353	0.0000000000
ENSG00000215354	0.0000000000
ENSG00000215355	0.0000000000
ENSG00000104361	100.5734627109
ENSG00000215356	0.0000000000
ENSG00000215357	0.0000000000
ENSG00000215359	0.0000000000
ENSG00000215360	0.0000000000
ENSG00000215361	2.1524759649
ENSG00000215362	0.0000000000
ENSG00000215364	0.0000000000
ENSG00000215365	0.0000000000
ENSG00000215366	0.0000000000
ENSG00000215367	0.0000000000
ENSG00000104365	135.1310058431
ENSG00000215368	0.0000000000
ENSG00000215369	0.0000000000
ENSG00000215371	0.0000000000
ENSG00000215372	0.0000000000
ENSG00000215373	0.0000000000
ENSG00000215374	4.0885646008
ENSG00000215375	43.0851759989
ENSG00000215376	0.0000000000
ENSG00000215377	0.0000000000
ENSG00000215378	0.0000000000
ENSG00000104368	181.7009592318
ENSG00000215379	0.0000000000
ENSG00000215380	24.3891837850
ENSG00000215381	0.0000000000
ENSG00000215382	0.6055645276
ENSG00000215383	5.8500206486
ENSG00000215384	0.0000000000
ENSG00000215386	0.3742252699
ENSG00000215388	2.6580056282
ENSG00000215389	0.0000000000
ENSG00000215393	0.0000000000
ENSG00000104369	31.5398707714
ENSG00000215394	16.9702071013
ENSG00000215397	0.1095593718
ENSG00000215398	0.0000000000
ENSG00000215399	0.0000000000
ENSG00000215400	1.2274302704
ENSG00000215401	0.0000000000
ENSG00000215403	0.2014478771
ENSG00000215405	0.0000000000
ENSG00000215407	0.0000000000
ENSG00000215409	0.0000000000
ENSG00000104371	0.0000000000
ENSG00000215413	0.4153161637
ENSG00000215414	0.0000000000
ENSG00000215417	11.9626142790
ENSG00000215418	0.0000000000
ENSG00000215419	0.0000000000
ENSG00000215420	0.2227468167
ENSG00000215421	14.5554904878
ENSG00000215424	6.1092757377
ENSG00000215427	0.0000000000
ENSG00000215428	0.0000000000
ENSG00000104375	53.4719922422
ENSG00000215430	0.0000000000
ENSG00000215431	0.0000000000
ENSG00000215432	0.0000000000
ENSG00000215435	0.0000000000
ENSG00000215437	0.0000000000
ENSG00000215440	40.2809798831
ENSG00000215441	0.0000000000
ENSG00000215443	2.8960906724
ENSG00000215444	0.0000000000
ENSG00000215447	21.5106989139
ENSG00000104381	21.5630431769
ENSG00000215448	0.0000000000
ENSG00000215450	0.0000000000
ENSG00000215452	0.0000000000
ENSG00000215453	0.0000000000
ENSG00000215454	0.0000000000
ENSG00000215455	0.0000000000
ENSG00000215456	2.8838853988
ENSG00000215457	0.0000000000
ENSG00000215458	1.2722464687
ENSG00000215461	0.0000000000
ENSG00000104388	437.8233285744
ENSG00000215462	0.0000000000
ENSG00000215464	0.0000000000
ENSG00000215465	0.0000000000
ENSG00000215467	0.4411786783
ENSG00000215468	0.0000000000
ENSG00000215471	0.0000000000
ENSG00000215472	3378.1337492600
ENSG00000215474	0.0000000000
ENSG00000215475	0.0000000000
ENSG00000215477	1.3197531852
ENSG00000011304	1742.1690646793
ENSG00000104408	2659.6641814841
ENSG00000215478	0.0000000000
ENSG00000215480	5.3757131748
ENSG00000215481	2.2247565189
ENSG00000215482	0.4593937796
ENSG00000215483	0.0000000000
ENSG00000215484	0.0000000000
ENSG00000215486	0.0000000000
ENSG00000215489	72.9543683351
ENSG00000215490	2.8142407317
ENSG00000215492	8.7995124031
ENSG00000104412	221.8622448327
ENSG00000215493	0.5133880388
ENSG00000215494	0.9985573722
ENSG00000215495	0.0000000000
ENSG00000215496	0.1399413824
ENSG00000215497	1.4367747400
ENSG00000215498	0.0000000000
ENSG00000215499	0.0000000000
ENSG00000215503	5.4377222887
ENSG00000215504	0.0000000000
ENSG00000215506	0.0000000000
ENSG00000104413	179.9216559306
ENSG00000215507	0.0000000000
ENSG00000215511	0.0000000000
ENSG00000215512	0.0000000000
ENSG00000215513	0.5814829120
ENSG00000215515	0.0000000000
ENSG00000215518	0.0000000000
ENSG00000215520	0.0000000000
ENSG00000215525	0.0000000000
ENSG00000215526	0.0000000000
ENSG00000215527	6.6390795385
ENSG00000104415	0.2849484090
ENSG00000215529	0.0000000000
ENSG00000215533	0.0000000000
ENSG00000215537	0.0000000000
ENSG00000215538	0.0000000000
ENSG00000215540	0.0000000000
ENSG00000215544	0.0000000000
ENSG00000215545	0.0000000000
ENSG00000215546	0.0000000000
ENSG00000215547	0.0000000000
ENSG00000215548	41.0973093799
ENSG00000104419	1230.4208338648
ENSG00000215549	0.0000000000
ENSG00000215550	0.0000000000
ENSG00000215552	0.4946442923
ENSG00000215553	0.0000000000
ENSG00000215557	0.0000000000
ENSG00000215558	0.0000000000
ENSG00000215559	0.6728494751
ENSG00000215560	0.0000000000
ENSG00000215561	0.2875342361
ENSG00000215562	0.0000000000
ENSG00000104427	35.3167024320
ENSG00000215564	0.0000000000
ENSG00000215565	10.3867321650
ENSG00000215567	0.0000000000
ENSG00000215568	0.0000000000
ENSG00000215569	0.0000000000
ENSG00000215570	111.6987988719
ENSG00000215571	0.1226070852
ENSG00000215572	0.0000000000
ENSG00000215573	72.1169006203
ENSG00000215575	0.0000000000
ENSG00000104432	2.0478349023
ENSG00000215577	0.0000000000
ENSG00000215580	0.0000000000
ENSG00000215583	0.0000000000
ENSG00000215585	0.3255988499
ENSG00000215586	0.0000000000
ENSG00000215589	0.8852106051
ENSG00000215590	0.0000000000
ENSG00000215594	0.0000000000
ENSG00000215595	0.0000000000
ENSG00000215596	0.0000000000
ENSG00000104435	0.0000000000
ENSG00000215597	0.0000000000
ENSG00000215601	0.0000000000
ENSG00000215603	0.0000000000
ENSG00000215604	0.4934229484
ENSG00000215605	0.0000000000
ENSG00000215606	0.0000000000
ENSG00000215608	5.6755787437
ENSG00000215609	0.0000000000
ENSG00000215611	0.0000000000
ENSG00000215612	0.0000000000
ENSG00000104442	122.9926719424
ENSG00000215614	0.0000000000
ENSG00000215615	7.4000046649
ENSG00000215616	0.0000000000
ENSG00000215617	4.1110849978
ENSG00000215618	0.0000000000
ENSG00000215619	0.0000000000
ENSG00000215620	4.0644669988
ENSG00000215621	1.9323454109
ENSG00000215623	0.0000000000
ENSG00000215625	0.0000000000
ENSG00000104447	24.9641807329
ENSG00000215627	0.0000000000
ENSG00000215629	0.0000000000
ENSG00000215630	5.2372971817
ENSG00000215631	0.0000000000
ENSG00000215632	11.2583827667
ENSG00000215633	7.8277873199
ENSG00000215634	156.8384245719
ENSG00000215635	0.0000000000
ENSG00000215638	0.0000000000
ENSG00000215639	16.2308023454
ENSG00000011332	12.1115763466
