EnsEMBL_Gene_ID	184A1
ENSG00000216554	0.0000000000
ENSG00000104885	60.9840727057
ENSG00000216555	0.0000000000
ENSG00000216556	0.0000000000
ENSG00000216557	0.0000000000
ENSG00000216558	0.0000000000
ENSG00000216559	0.0000000000
ENSG00000216560	0.0000000000
ENSG00000216561	0.0000000000
ENSG00000216562	0.0000000000
ENSG00000216563	0.0000000000
ENSG00000216564	1.1331006841
ENSG00000104886	544.1311685606
ENSG00000216565	0.0000000000
ENSG00000216566	0.0000000000
ENSG00000216567	0.0000000000
ENSG00000216568	0.0000000000
ENSG00000216569	0.0000000000
ENSG00000216570	0.0000000000
ENSG00000216571	0.0000000000
ENSG00000216572	0.0000000000
ENSG00000216573	0.0000000000
ENSG00000216574	0.0000000000
ENSG00000104888	1.3226543756
ENSG00000216575	2.4707929286
ENSG00000216576	0.3061800126
ENSG00000216577	0.0000000000
ENSG00000216578	0.0000000000
ENSG00000216579	1.3955633514
ENSG00000216580	0.0000000000
ENSG00000216581	0.0000000000
ENSG00000216582	0.0000000000
ENSG00000216584	0.0000000000
ENSG00000216585	0.0000000000
ENSG00000011454	80.9451090468
ENSG00000104889	639.3549620766
ENSG00000216586	0.0000000000
ENSG00000216587	0.0000000000
ENSG00000216588	0.2098989368
ENSG00000216589	0.0000000000
ENSG00000216590	0.0000000000
ENSG00000216591	0.0000000000
ENSG00000216592	0.0000000000
ENSG00000216594	0.0000000000
ENSG00000216595	0.0000000000
ENSG00000216596	0.0000000000
ENSG00000104892	97.7236447526
ENSG00000216597	0.0000000000
ENSG00000216598	0.0000000000
ENSG00000216599	0.0000000000
ENSG00000216600	2.0285018286
ENSG00000216601	0.0000000000
ENSG00000216602	0.0000000000
ENSG00000216603	0.0000000000
ENSG00000216604	0.0000000000
ENSG00000216605	0.0000000000
ENSG00000216606	0.0000000000
ENSG00000104894	0.0000000000
ENSG00000216607	0.8320242426
ENSG00000216609	0.0000000000
ENSG00000216610	0.0000000000
ENSG00000216611	0.0000000000
ENSG00000216612	0.0000000000
ENSG00000216613	0.0000000000
ENSG00000216614	0.0000000000
ENSG00000216615	0.0000000000
ENSG00000216616	0.0000000000
ENSG00000216617	0.0000000000
ENSG00000104897	751.4960515188
ENSG00000216618	0.0000000000
ENSG00000216619	0.0000000000
ENSG00000216620	0.0000000000
ENSG00000216621	0.0000000000
ENSG00000216622	1.8770091752
ENSG00000216623	0.0000000000
ENSG00000216624	0.0000000000
ENSG00000216625	0.0000000000
ENSG00000216626	0.0000000000
ENSG00000216627	0.0000000000
ENSG00000104899	89.6017815424
ENSG00000216628	0.0000000000
ENSG00000216629	0.0000000000
ENSG00000216630	0.0000000000
ENSG00000216631	0.0000000000
ENSG00000216633	0.0000000000
ENSG00000216634	0.0000000000
ENSG00000216635	0.0000000000
ENSG00000216636	0.0000000000
ENSG00000216637	0.0000000000
ENSG00000216638	0.0000000000
ENSG00000104901	0.0000000000
ENSG00000216639	0.0000000000
ENSG00000216640	0.0000000000
ENSG00000216641	0.0000000000
ENSG00000216642	0.5376866155
ENSG00000216643	0.0000000000
ENSG00000216645	0.0000000000
ENSG00000216646	0.0000000000
ENSG00000216647	0.0000000000
ENSG00000216649	0.0000000000
ENSG00000216650	0.0000000000
ENSG00000104903	0.0000000000
ENSG00000216651	0.0000000000
ENSG00000216652	7.6371829841
ENSG00000216653	0.9708938413
ENSG00000216654	0.0000000000
ENSG00000216655	0.0000000000
ENSG00000216656	0.0000000000
ENSG00000216657	0.0000000000
ENSG00000216658	0.0000000000
ENSG00000216659	0.0000000000
ENSG00000216660	0.0000000000
ENSG00000104904	4052.0887671883
ENSG00000216661	0.0000000000
ENSG00000216662	0.0000000000
ENSG00000216663	0.0000000000
ENSG00000216664	0.0000000000
ENSG00000216666	0.0000000000
ENSG00000216667	0.0000000000
ENSG00000216668	0.0000000000
ENSG00000216669	0.0000000000
ENSG00000216670	0.0000000000
ENSG00000216671	0.0000000000
ENSG00000104907	347.8716964513
ENSG00000216672	0.0000000000
ENSG00000216673	0.0000000000
ENSG00000216674	0.0000000000
ENSG00000216675	0.0000000000
ENSG00000216676	0.0000000000
ENSG00000216677	0.0000000000
ENSG00000216678	0.0000000000
ENSG00000216679	0.0000000000
ENSG00000216680	0.0000000000
ENSG00000216681	0.0000000000
ENSG00000104915	366.5478194024
ENSG00000216682	0.0000000000
ENSG00000216683	0.4040288994
ENSG00000216684	2.8762244029
ENSG00000216685	0.0000000000
ENSG00000216686	0.0000000000
ENSG00000216687	0.0000000000
ENSG00000216688	0.0000000000
ENSG00000216689	0.0000000000
ENSG00000216691	0.0000000000
ENSG00000216692	0.0000000000
ENSG00000011465	0.0000000000
ENSG00000104918	0.0000000000
ENSG00000216693	0.0000000000
ENSG00000216694	0.0000000000
ENSG00000216695	0.0000000000
ENSG00000216696	0.0000000000
ENSG00000216697	3.7651038338
ENSG00000216698	0.0000000000
ENSG00000216699	0.0000000000
ENSG00000216700	0.0000000000
ENSG00000216701	0.0000000000
ENSG00000216702	0.0000000000
ENSG00000104921	0.0000000000
ENSG00000216703	0.0000000000
ENSG00000216704	0.0000000000
ENSG00000216706	0.0000000000
ENSG00000216708	0.0000000000
ENSG00000216709	1.6800352303
ENSG00000216710	0.0000000000
ENSG00000216711	0.0000000000
ENSG00000216712	0.0000000000
ENSG00000216713	0.0000000000
ENSG00000216714	0.0000000000
ENSG00000104936	95.1223257501
ENSG00000216715	0.0000000000
ENSG00000216716	0.0000000000
ENSG00000216717	0.0000000000
ENSG00000216718	0.4306847480
ENSG00000216719	0.0000000000
ENSG00000216720	0.0000000000
ENSG00000216721	0.0000000000
ENSG00000216722	0.0000000000
ENSG00000216723	0.0000000000
ENSG00000216724	0.0000000000
ENSG00000104938	0.0000000000
ENSG00000216725	1.3793358705
ENSG00000216726	0.0000000000
ENSG00000216727	0.0000000000
ENSG00000216728	0.0000000000
ENSG00000216729	0.0000000000
ENSG00000216730	0.0000000000
ENSG00000216731	0.4414951485
ENSG00000216732	0.0000000000
ENSG00000216733	0.0000000000
ENSG00000216734	0.0000000000
ENSG00000104941	0.0000000000
ENSG00000216735	0.0000000000
ENSG00000216736	0.0000000000
ENSG00000216737	0.0000000000
ENSG00000216738	1.0191970175
ENSG00000216739	23.0480516640
ENSG00000216740	18.4737628550
ENSG00000216741	0.0000000000
ENSG00000216742	0.0000000000
ENSG00000216743	0.3358337713
ENSG00000216744	0.0000000000
ENSG00000104946	99.8875019286
ENSG00000216745	0.0000000000
ENSG00000216747	0.0000000000
ENSG00000216748	0.0000000000
ENSG00000216749	0.0000000000
ENSG00000216750	0.0000000000
ENSG00000216751	0.6209074233
ENSG00000216752	0.0000000000
ENSG00000216753	0.0000000000
ENSG00000216754	0.0000000000
ENSG00000216755	0.0000000000
ENSG00000104951	0.8446736547
ENSG00000216756	0.0000000000
ENSG00000216757	0.0000000000
ENSG00000216758	1.1433634776
ENSG00000216759	0.0000000000
ENSG00000216760	0.0000000000
ENSG00000216761	0.0000000000
ENSG00000216762	0.0000000000
ENSG00000216763	0.0000000000
ENSG00000216764	0.0000000000
ENSG00000216765	0.0000000000
ENSG00000104953	3.1071047787
ENSG00000216766	0.0000000000
ENSG00000216768	0.0000000000
ENSG00000216770	0.0000000000
ENSG00000216772	0.0000000000
ENSG00000216773	0.0000000000
ENSG00000216774	0.0000000000
ENSG00000216775	2.8567437869
ENSG00000216776	0.0000000000
ENSG00000216777	0.0000000000
ENSG00000216778	0.0000000000
ENSG00000104957	113.1713625947
ENSG00000216779	0.0000000000
ENSG00000216780	0.0000000000
ENSG00000216781	0.0000000000
ENSG00000216782	0.0000000000
ENSG00000216783	0.0000000000
ENSG00000216784	0.0000000000
ENSG00000216785	0.8172836556
ENSG00000216786	6.4191436844
ENSG00000216787	0.0000000000
ENSG00000216788	0.0000000000
ENSG00000104960	432.3812157599
ENSG00000216789	0.0000000000
ENSG00000216790	0.0000000000
ENSG00000216791	0.0000000000
ENSG00000216792	0.0000000000
ENSG00000216793	0.0000000000
ENSG00000216794	0.0000000000
ENSG00000216795	0.0000000000
ENSG00000216796	0.0000000000
ENSG00000216797	0.0000000000
ENSG00000216798	0.0000000000
ENSG00000011478	97.6951650599
ENSG00000104964	1568.4205004307
ENSG00000216799	0.0000000000
ENSG00000216800	0.0000000000
ENSG00000216801	0.0000000000
ENSG00000216802	0.0000000000
ENSG00000216803	0.0000000000
ENSG00000216804	0.0000000000
ENSG00000216805	0.0000000000
ENSG00000216806	0.0000000000
ENSG00000216807	0.0000000000
ENSG00000216808	0.0000000000
ENSG00000104967	0.4383260668
ENSG00000216809	0.6579716276
ENSG00000216810	0.0000000000
ENSG00000216811	0.0000000000
ENSG00000216812	0.0000000000
ENSG00000216813	0.0000000000
ENSG00000216814	4055.1913768359
ENSG00000216815	0.0000000000
ENSG00000216816	0.2164380354
ENSG00000216817	0.0000000000
ENSG00000216818	0.1638437636
ENSG00000104969	583.1623796101
ENSG00000216819	0.4735346143
ENSG00000216820	0.0000000000
ENSG00000216821	0.0000000000
ENSG00000216822	0.0000000000
ENSG00000216823	0.5380396599
ENSG00000216824	0.0000000000
ENSG00000216825	0.0000000000
ENSG00000216826	0.0000000000
ENSG00000216827	0.2160146186
ENSG00000216828	0.0000000000
ENSG00000104970	0.1171396334
ENSG00000216829	0.0000000000
ENSG00000216831	0.7785661459
ENSG00000216832	0.0000000000
ENSG00000216833	0.0000000000
ENSG00000216834	0.0000000000
ENSG00000216835	0.0000000000
ENSG00000216836	0.0000000000
ENSG00000216838	0.0000000000
ENSG00000216839	0.0000000000
ENSG00000216840	0.0000000000
ENSG00000104972	0.0000000000
ENSG00000216841	0.0000000000
ENSG00000216842	0.0000000000
ENSG00000216844	0.0000000000
ENSG00000216845	3.8089917159
ENSG00000216846	0.0000000000
ENSG00000216847	0.0000000000
ENSG00000216848	0.0000000000
ENSG00000216849	0.0000000000
ENSG00000216851	0.0000000000
ENSG00000216852	4.5724680290
ENSG00000104973	231.9027964468
ENSG00000216853	0.0000000000
ENSG00000216854	0.0000000000
ENSG00000216855	6.8342635046
ENSG00000216856	0.0000000000
ENSG00000216857	0.0000000000
ENSG00000216858	0.0000000000
ENSG00000216859	0.0000000000
ENSG00000216860	1.6831625555
ENSG00000216861	0.9104826689
ENSG00000216862	2.2862340145
ENSG00000104974	0.0000000000
ENSG00000216863	0.0000000000
ENSG00000216864	0.0000000000
ENSG00000216865	0.0000000000
ENSG00000216866	12.1369057660
ENSG00000216867	0.0000000000
ENSG00000216868	0.0000000000
ENSG00000216869	0.0000000000
ENSG00000216870	0.0000000000
ENSG00000216871	0.0000000000
ENSG00000216872	0.0000000000
ENSG00000104976	161.3481364987
ENSG00000216873	3.7548587587
ENSG00000216874	0.0000000000
ENSG00000216875	0.0000000000
ENSG00000216876	0.0000000000
ENSG00000216877	0.0000000000
ENSG00000216878	0.0000000000
ENSG00000216879	2.0222545654
ENSG00000216880	0.3661200150
ENSG00000216881	0.0000000000
ENSG00000216882	0.4321911403
ENSG00000104979	1087.4301968549
ENSG00000216883	0.0000000000
ENSG00000216884	0.0000000000
ENSG00000216885	0.0000000000
ENSG00000216886	0.0000000000
ENSG00000216887	0.0000000000
ENSG00000216888	0.0000000000
ENSG00000216889	0.0000000000
ENSG00000216890	0.0000000000
ENSG00000216891	0.0000000000
ENSG00000216892	6.6423849256
ENSG00000104980	238.2169133171
ENSG00000216893	0.0000000000
ENSG00000216894	0.0000000000
ENSG00000216895	23.3506795423
ENSG00000216896	8.5783175421
ENSG00000216897	0.0000000000
ENSG00000216898	0.0000000000
ENSG00000216899	0.0000000000
ENSG00000216900	0.0000000000
ENSG00000216901	0.0000000000
ENSG00000216902	0.0000000000
ENSG00000011485	619.8734356793
ENSG00000104983	21.3771352772
ENSG00000216903	0.0000000000
ENSG00000216904	0.0000000000
ENSG00000216905	0.0000000000
ENSG00000216906	0.0000000000
ENSG00000216907	0.0000000000
ENSG00000216908	0.0000000000
ENSG00000216909	0.0000000000
ENSG00000216910	0.0000000000
ENSG00000216911	0.2008013137
ENSG00000216912	0.0000000000
ENSG00000104998	24.1353361630
ENSG00000216913	0.0000000000
ENSG00000216914	0.0000000000
ENSG00000216915	0.3115557883
ENSG00000216916	0.0000000000
ENSG00000216917	0.0000000000
ENSG00000216918	0.0000000000
ENSG00000216919	0.0000000000
ENSG00000216920	0.0000000000
ENSG00000216921	0.0000000000
ENSG00000216922	0.0000000000
ENSG00000105011	542.9360779066
ENSG00000216923	0.0000000000
ENSG00000216924	0.0000000000
ENSG00000216925	0.0000000000
ENSG00000216926	0.0000000000
ENSG00000216927	0.0000000000
ENSG00000216928	0.0000000000
ENSG00000216929	0.0000000000
ENSG00000216930	0.0000000000
ENSG00000216931	0.0000000000
ENSG00000216932	0.0000000000
ENSG00000105048	58.0906524054
ENSG00000216933	0.0000000000
ENSG00000216934	0.0000000000
ENSG00000216935	0.0000000000
ENSG00000216936	0.0000000000
ENSG00000216937	2.5427297809
ENSG00000216938	0.0000000000
ENSG00000216939	0.0000000000
ENSG00000216940	1.0801230880
ENSG00000216941	0.0000000000
ENSG00000216942	0.0000000000
ENSG00000105053	79.0440432962
ENSG00000216943	0.0000000000
ENSG00000216944	0.0000000000
ENSG00000216945	0.0000000000
ENSG00000216946	3.3347125972
ENSG00000216947	0.0000000000
ENSG00000216948	0.0000000000
ENSG00000216949	0.0000000000
ENSG00000216950	0.0000000000
ENSG00000216951	0.0000000000
ENSG00000216953	0.0000000000
ENSG00000105058	493.2689298873
ENSG00000216954	0.0000000000
ENSG00000216955	0.0000000000
ENSG00000216956	0.0000000000
ENSG00000216958	0.0000000000
ENSG00000216959	0.0000000000
ENSG00000216960	0.0000000000
ENSG00000216961	1.8809971622
ENSG00000216962	0.0000000000
ENSG00000216963	0.0000000000
ENSG00000216965	0.0000000000
ENSG00000105061	0.0000000000
ENSG00000216966	0.0000000000
ENSG00000216967	0.0000000000
ENSG00000216968	0.0000000000
ENSG00000216969	3.4666913336
ENSG00000216970	0.0000000000
ENSG00000216971	0.0000000000
ENSG00000216972	0.1396972063
ENSG00000216973	0.9610650394
ENSG00000216974	0.0000000000
ENSG00000216975	1.3522019836
ENSG00000105063	410.2803292564
ENSG00000216976	0.0000000000
ENSG00000216977	0.0000000000
ENSG00000216978	0.0000000000
ENSG00000216979	0.0000000000
ENSG00000216980	1.4801429484
ENSG00000216981	0.0000000000
ENSG00000216982	0.0000000000
ENSG00000216983	0.6087684707
ENSG00000216984	0.0000000000
ENSG00000216985	0.0000000000
ENSG00000105072	35.4818851209
ENSG00000216986	0.0000000000
ENSG00000216987	0.0000000000
ENSG00000216988	2.2313237238
ENSG00000216989	0.0000000000
ENSG00000216990	0.0000000000
ENSG00000216991	0.0000000000
ENSG00000216992	0.0000000000
ENSG00000216993	0.0000000000
ENSG00000216994	0.0000000000
ENSG00000216995	0.0000000000
ENSG00000105085	23.6796982824
ENSG00000216996	0.0000000000
ENSG00000216997	0.0000000000
ENSG00000216998	0.0000000000
ENSG00000216999	0.0000000000
ENSG00000217000	0.0000000000
ENSG00000217001	0.0000000000
ENSG00000217002	0.0000000000
ENSG00000217003	0.0000000000
ENSG00000217004	0.0000000000
ENSG00000217005	0.0000000000
ENSG00000011523	16.4854102128
ENSG00000105088	0.6126741605
ENSG00000217006	0.0000000000
ENSG00000217007	0.0000000000
ENSG00000217008	0.0000000000
ENSG00000217009	7.1758379839
ENSG00000217010	0.0000000000
ENSG00000217011	0.0000000000
ENSG00000217012	0.0000000000
ENSG00000217013	0.0000000000
ENSG00000217014	0.0000000000
ENSG00000217015	0.0000000000
ENSG00000105122	0.0000000000
ENSG00000217016	0.0000000000
ENSG00000217017	0.0000000000
ENSG00000217018	0.0000000000
ENSG00000217019	0.0000000000
ENSG00000217020	0.0000000000
ENSG00000217021	0.0000000000
ENSG00000217022	0.0000000000
ENSG00000217024	0.0000000000
ENSG00000217025	0.0000000000
ENSG00000217026	0.6137628706
ENSG00000105127	135.4356530407
ENSG00000217027	0.3894550145
ENSG00000217028	0.4422913622
ENSG00000217029	0.0000000000
ENSG00000217030	0.0000000000
ENSG00000217031	0.0000000000
ENSG00000217032	0.0000000000
ENSG00000217033	0.0000000000
ENSG00000217034	0.0000000000
ENSG00000217035	0.0000000000
ENSG00000217036	0.0000000000
ENSG00000105131	0.0000000000
ENSG00000217037	0.0000000000
ENSG00000217038	0.0000000000
ENSG00000217039	0.0000000000
ENSG00000217040	0.0000000000
ENSG00000217041	0.0000000000
ENSG00000217042	0.0000000000
ENSG00000217043	0.0000000000
ENSG00000217044	0.0000000000
ENSG00000217045	0.0000000000
ENSG00000217046	0.0000000000
ENSG00000105132	9.4621202941
ENSG00000217047	0.0000000000
ENSG00000217048	0.0000000000
ENSG00000217049	0.0000000000
ENSG00000217050	0.0000000000
ENSG00000217051	0.0000000000
ENSG00000217052	0.0000000000
ENSG00000217053	2.1067168216
ENSG00000217054	0.0000000000
ENSG00000217055	0.0000000000
ENSG00000217056	0.0000000000
ENSG00000105135	324.3267067681
ENSG00000217057	0.0000000000
ENSG00000217058	0.0000000000
ENSG00000217059	0.0000000000
ENSG00000217060	0.0000000000
ENSG00000217061	0.0000000000
ENSG00000217062	0.0000000000
ENSG00000217063	0.9908832865
ENSG00000217064	0.0000000000
ENSG00000217065	0.0000000000
ENSG00000217066	6.4583570649
ENSG00000105136	10.9462241185
ENSG00000217067	0.0000000000
ENSG00000217068	0.0000000000
ENSG00000217069	0.0000000000
ENSG00000217070	0.0000000000
ENSG00000217071	0.0000000000
ENSG00000217072	0.0000000000
ENSG00000217073	0.0000000000
ENSG00000217074	0.0000000000
ENSG00000217075	0.4827675547
ENSG00000217076	0.0000000000
ENSG00000105137	103.7035283040
ENSG00000217077	0.0000000000
ENSG00000217078	0.0000000000
ENSG00000217079	14.8410069342
ENSG00000217081	0.0000000000
ENSG00000217082	0.0000000000
ENSG00000217083	0.0000000000
ENSG00000217084	11.6389585555
ENSG00000217085	0.0000000000
ENSG00000217086	4.8813619218
ENSG00000217087	0.0000000000
ENSG00000105141	74.8283169527
ENSG00000217088	0.0000000000
ENSG00000217089	0.0000000000
ENSG00000217090	0.0000000000
ENSG00000217091	74.0967350202
ENSG00000217092	0.0000000000
ENSG00000217093	0.0000000000
ENSG00000217094	0.0000000000
ENSG00000217095	0.0000000000
ENSG00000217096	0.0000000000
ENSG00000217097	0.0000000000
ENSG00000105143	44.6017295640
ENSG00000217098	0.8250087857
ENSG00000217099	0.0000000000
ENSG00000217100	0.0000000000
ENSG00000217101	0.0000000000
ENSG00000217102	0.0000000000
ENSG00000217103	4.0578301664
ENSG00000217104	0.0000000000
ENSG00000217105	0.0000000000
ENSG00000217106	0.0000000000
ENSG00000217107	0.0000000000
ENSG00000002919	112.6375470305
ENSG00000011566	58.8648920552
ENSG00000105146	4.4744136284
ENSG00000217108	0.0000000000
ENSG00000217109	0.1384856895
ENSG00000217110	0.0000000000
ENSG00000217111	0.0000000000
ENSG00000217112	0.0000000000
ENSG00000217113	0.0000000000
ENSG00000217114	0.0000000000
ENSG00000217115	0.0000000000
ENSG00000217116	1.3371224536
ENSG00000217118	0.0000000000
ENSG00000105171	314.1853601530
ENSG00000217119	0.0000000000
ENSG00000217120	1.3301993906
ENSG00000217121	0.0000000000
ENSG00000217122	0.0000000000
ENSG00000217123	0.0000000000
ENSG00000217124	0.0000000000
ENSG00000217125	0.0000000000
ENSG00000217126	0.0000000000
ENSG00000217127	0.0000000000
ENSG00000217128	31.0603596948
ENSG00000105173	82.5478043350
ENSG00000217129	0.0000000000
ENSG00000217130	2.4846304158
ENSG00000217131	0.4729509516
ENSG00000217132	0.0000000000
ENSG00000217133	0.0000000000
ENSG00000217134	0.0000000000
ENSG00000217135	0.0000000000
ENSG00000217136	0.0000000000
ENSG00000217137	0.0000000000
ENSG00000217138	0.0000000000
ENSG00000105176	180.3786030760
ENSG00000217139	0.0000000000
ENSG00000217140	0.0000000000
ENSG00000217141	0.0000000000
ENSG00000217142	0.0000000000
ENSG00000217143	0.0000000000
ENSG00000217144	0.0000000000
ENSG00000217145	0.0000000000
ENSG00000217146	0.0000000000
ENSG00000217147	0.0000000000
ENSG00000217148	0.0000000000
ENSG00000105185	917.3700297599
ENSG00000217149	0.0000000000
ENSG00000217150	0.0000000000
ENSG00000217151	0.0000000000
ENSG00000217152	0.0000000000
ENSG00000217154	0.0000000000
ENSG00000217155	0.0000000000
ENSG00000217156	0.0000000000
ENSG00000217157	0.0000000000
ENSG00000217158	0.0000000000
ENSG00000217159	0.0000000000
ENSG00000105186	134.7179102687
ENSG00000217160	0.0000000000
ENSG00000217161	0.0000000000
ENSG00000217162	0.0000000000
ENSG00000217163	0.0000000000
ENSG00000217164	0.0000000000
ENSG00000217165	2.3568079116
ENSG00000217166	0.2265860278
ENSG00000217167	0.0000000000
ENSG00000217168	0.0000000000
ENSG00000217169	0.0000000000
ENSG00000105193	17430.9081791645
ENSG00000217171	5.0974641941
ENSG00000217172	0.0000000000
ENSG00000217173	0.0000000000
ENSG00000217174	0.0000000000
ENSG00000217175	0.0000000000
ENSG00000217176	0.0000000000
ENSG00000217178	0.0000000000
ENSG00000217179	0.0000000000
ENSG00000217180	0.0000000000
ENSG00000217181	0.0000000000
ENSG00000105197	357.7018075780
ENSG00000217182	0.0000000000
ENSG00000217183	0.0000000000
ENSG00000217184	0.0000000000
ENSG00000217185	0.0000000000
ENSG00000217186	0.0000000000
ENSG00000217187	0.0000000000
ENSG00000217188	0.0000000000
ENSG00000217189	0.0000000000
ENSG00000217190	0.0000000000
ENSG00000217191	0.0000000000
ENSG00000105198	0.0000000000
ENSG00000217192	0.0000000000
ENSG00000217193	0.0000000000
ENSG00000217194	0.0000000000
ENSG00000217195	0.0000000000
ENSG00000217196	0.0000000000
ENSG00000217197	0.0000000000
ENSG00000217198	0.0000000000
ENSG00000217200	0.0000000000
ENSG00000217201	0.0000000000
ENSG00000217202	0.0000000000
ENSG00000105202	2603.5358168150
ENSG00000217203	0.0000000000
ENSG00000217204	0.0000000000
ENSG00000217205	0.0000000000
ENSG00000217206	0.0000000000
ENSG00000217207	1.0209199191
ENSG00000217208	0.0000000000
ENSG00000217209	0.0000000000
ENSG00000217210	0.0000000000
ENSG00000217211	0.0000000000
ENSG00000217212	0.0000000000
ENSG00000011590	0.3177398702
ENSG00000105204	39.9350212334
ENSG00000217213	0.0000000000
ENSG00000217214	0.0000000000
ENSG00000217215	0.0000000000
ENSG00000217216	0.0000000000
ENSG00000217217	0.0000000000
ENSG00000217218	0.3477220243
ENSG00000217219	0.0000000000
ENSG00000217220	0.0000000000
ENSG00000217221	0.0000000000
ENSG00000217222	3.1352272774
ENSG00000105205	0.0000000000
ENSG00000217223	0.0000000000
ENSG00000217224	0.0000000000
ENSG00000217226	3.9806498239
ENSG00000217227	0.0000000000
ENSG00000217228	0.0000000000
ENSG00000217229	0.0000000000
ENSG00000217230	0.0000000000
ENSG00000217231	0.0000000000
ENSG00000217232	0.0000000000
ENSG00000217233	0.3659823144
ENSG00000105216	211.6246232013
ENSG00000217234	0.0000000000
ENSG00000217235	0.0000000000
ENSG00000217236	0.0000000000
ENSG00000217237	0.0000000000
ENSG00000217238	0.0000000000
ENSG00000217239	0.0000000000
ENSG00000217240	0.0000000000
ENSG00000217241	0.0000000000
ENSG00000217242	0.0000000000
ENSG00000217243	0.0000000000
ENSG00000105219	0.3492821904
ENSG00000217244	0.0000000000
ENSG00000217245	0.0000000000
ENSG00000217246	0.0000000000
ENSG00000217247	0.0000000000
ENSG00000217248	0.0000000000
ENSG00000217249	0.0000000000
ENSG00000217250	0.0000000000
ENSG00000217251	0.0000000000
ENSG00000217252	0.2918213682
ENSG00000217253	0.0000000000
ENSG00000105220	961.9104933755
ENSG00000217254	0.0000000000
ENSG00000217255	0.0000000000
ENSG00000217256	0.0000000000
ENSG00000217257	0.0000000000
ENSG00000217258	0.0000000000
ENSG00000217259	0.0000000000
ENSG00000217260	27.3741476213
ENSG00000217261	0.2579195913
ENSG00000217262	0.0000000000
ENSG00000217263	0.0000000000
ENSG00000105221	241.3034207906
ENSG00000217264	0.0000000000
ENSG00000217265	0.0000000000
ENSG00000217266	0.0000000000
ENSG00000217267	0.0000000000
ENSG00000217268	0.0000000000
ENSG00000217269	0.0000000000
ENSG00000217270	0.0000000000
ENSG00000217271	0.0000000000
ENSG00000217272	0.0000000000
ENSG00000217273	0.0000000000
ENSG00000105223	669.7308716986
ENSG00000217274	0.0000000000
ENSG00000217275	2.0787525995
ENSG00000217276	0.0000000000
ENSG00000217277	0.0000000000
ENSG00000217278	0.0000000000
ENSG00000217279	0.0000000000
ENSG00000217280	0.0000000000
ENSG00000217281	0.0000000000
ENSG00000217282	1.0811981694
ENSG00000217283	0.0000000000
ENSG00000105227	5.4556802395
ENSG00000217284	0.0000000000
ENSG00000217285	0.0000000000
ENSG00000217286	0.0000000000
ENSG00000217287	0.0000000000
ENSG00000217288	0.0000000000
ENSG00000217289	0.1902750216
ENSG00000217290	0.0000000000
ENSG00000217291	1.2735585798
ENSG00000217292	0.3889882233
ENSG00000217293	0.0000000000
ENSG00000105229	87.7712447914
ENSG00000217294	0.0000000000
ENSG00000217295	0.0000000000
ENSG00000217296	0.0000000000
ENSG00000217297	2.8554339548
ENSG00000217298	11.0901171077
ENSG00000217299	0.0000000000
ENSG00000217300	0.0000000000
ENSG00000217301	0.0000000000
ENSG00000217302	0.0000000000
ENSG00000217303	0.0000000000
ENSG00000105245	60.2759470004
ENSG00000217304	0.2658609393
ENSG00000217305	0.1368497986
ENSG00000217306	0.0000000000
ENSG00000217307	0.0000000000
ENSG00000217308	0.0000000000
ENSG00000217309	0.0000000000
ENSG00000217310	0.0000000000
ENSG00000217311	2.5569754825
ENSG00000217312	0.0000000000
ENSG00000217313	0.0000000000
ENSG00000011600	0.0000000000
ENSG00000105246	0.7032372532
ENSG00000217314	0.0000000000
ENSG00000217315	0.0000000000
ENSG00000217316	1.4026354629
ENSG00000217317	0.0000000000
ENSG00000217318	0.0000000000
ENSG00000217319	0.0000000000
ENSG00000217320	0.0000000000
ENSG00000217321	0.0000000000
ENSG00000217322	0.0000000000
ENSG00000217323	0.0000000000
ENSG00000105248	181.4901869760
ENSG00000217324	0.0000000000
ENSG00000217325	0.3062532614
ENSG00000217326	0.0000000000
ENSG00000217327	0.0000000000
ENSG00000217328	0.1629049873
ENSG00000217329	0.4110694030
ENSG00000217330	0.0000000000
ENSG00000217331	0.0000000000
ENSG00000217332	1.5891294731
ENSG00000217333	0.0000000000
ENSG00000105251	0.1611098553
ENSG00000217334	0.0000000000
ENSG00000217335	0.0000000000
ENSG00000217336	0.0000000000
ENSG00000217337	0.0000000000
ENSG00000217338	0.0000000000
ENSG00000217339	0.0000000000
ENSG00000217340	0.2862521353
ENSG00000217341	0.4531998935
ENSG00000217342	0.0000000000
ENSG00000217343	0.0000000000
ENSG00000105254	440.3087532971
ENSG00000217344	0.0000000000
ENSG00000217345	0.0000000000
ENSG00000217347	0.0000000000
ENSG00000217348	0.0000000000
ENSG00000217349	0.0000000000
ENSG00000217350	0.0000000000
ENSG00000217351	0.0000000000
ENSG00000217352	172.1153066659
ENSG00000217353	0.0000000000
ENSG00000217354	0.0000000000
ENSG00000105255	110.0075165138
ENSG00000217355	0.0000000000
ENSG00000217356	0.0000000000
ENSG00000217357	0.0000000000
ENSG00000217358	0.0000000000
ENSG00000217359	0.0000000000
ENSG00000217360	0.0000000000
ENSG00000217361	0.0000000000
ENSG00000217362	0.0000000000
ENSG00000217363	0.0000000000
ENSG00000217364	0.0000000000
ENSG00000105258	511.8752380645
ENSG00000217365	0.0000000000
ENSG00000217366	0.0000000000
ENSG00000217367	0.0000000000
ENSG00000217368	0.0000000000
