EnsEMBL_Gene_ID	MDAMB231
ENSG00000210904	0.0000000000
ENSG00000210905	0.0000000000
ENSG00000210906	0.0000000000
ENSG00000210908	0.0000000000
ENSG00000210910	0.0000000000
ENSG00000210912	0.0000000000
ENSG00000210913	0.0000000000
ENSG00000101938	45.7731207857
ENSG00000210914	0.0000000000
ENSG00000210915	0.0000000000
ENSG00000210916	0.0000000000
ENSG00000210917	0.0000000000
ENSG00000210918	0.0000000000
ENSG00000210919	0.0000000000
ENSG00000210920	0.0000000000
ENSG00000210921	0.0000000000
ENSG00000210922	0.0000000000
ENSG00000210923	0.0000000000
ENSG00000101940	145.7960831626
ENSG00000210924	0.0000000000
ENSG00000210925	0.0000000000
ENSG00000210926	0.0000000000
ENSG00000210927	0.0000000000
ENSG00000210928	0.0000000000
ENSG00000210929	0.0000000000
ENSG00000210930	0.0000000000
ENSG00000210931	0.0000000000
ENSG00000210932	0.0000000000
ENSG00000210933	0.0000000000
ENSG00000101945	78.5962413536
ENSG00000210934	0.0000000000
ENSG00000210935	0.0000000000
ENSG00000210936	0.0000000000
ENSG00000210937	0.0000000000
ENSG00000210938	0.0000000000
ENSG00000210939	0.0000000000
ENSG00000210940	0.0000000000
ENSG00000210941	0.0000000000
ENSG00000210944	0.0000000000
ENSG00000210946	0.0000000000
ENSG00000101951	0.0000000000
ENSG00000210948	0.0000000000
ENSG00000210949	0.0000000000
ENSG00000210950	0.0000000000
ENSG00000210951	0.0000000000
ENSG00000210952	0.0000000000
ENSG00000210953	0.0000000000
ENSG00000210954	0.0000000000
ENSG00000210955	0.0000000000
ENSG00000210956	0.0000000000
ENSG00000210957	0.0000000000
ENSG00000101955	32.5367107386
ENSG00000210958	0.0000000000
ENSG00000210959	0.0000000000
ENSG00000210960	0.0000000000
ENSG00000210961	0.0000000000
ENSG00000210962	0.0000000000
ENSG00000210963	0.0000000000
ENSG00000210964	0.0000000000
ENSG00000210965	0.0000000000
ENSG00000210966	0.0000000000
ENSG00000210967	0.0000000000
ENSG00000010327	0.0000000000
ENSG00000101958	0.0000000000
ENSG00000210968	0.0000000000
ENSG00000210970	0.0000000000
ENSG00000210972	0.0000000000
ENSG00000210973	0.0000000000
ENSG00000210974	0.0000000000
ENSG00000210975	0.0000000000
ENSG00000210976	0.0000000000
ENSG00000210978	0.0000000000
ENSG00000210979	0.0000000000
ENSG00000210980	0.0000000000
ENSG00000101966	47.5954141725
ENSG00000210981	0.0000000000
ENSG00000210982	0.0000000000
ENSG00000210983	0.0000000000
ENSG00000210984	0.0000000000
ENSG00000210985	0.0000000000
ENSG00000210987	0.0000000000
ENSG00000210988	0.0000000000
ENSG00000210989	0.0000000000
ENSG00000210990	0.0000000000
ENSG00000210991	0.0000000000
ENSG00000101972	102.7867845181
ENSG00000210993	0.0000000000
ENSG00000210994	0.0000000000
ENSG00000210995	0.0000000000
ENSG00000210996	0.0000000000
ENSG00000210997	0.0000000000
ENSG00000210998	0.0000000000
ENSG00000210999	0.0000000000
ENSG00000211001	0.0000000000
ENSG00000211002	0.0000000000
ENSG00000211003	0.0000000000
ENSG00000101974	57.7446562657
ENSG00000211004	0.0000000000
ENSG00000211005	0.0000000000
ENSG00000211006	0.0000000000
ENSG00000211007	0.0000000000
ENSG00000211008	0.0000000000
ENSG00000211009	0.0000000000
ENSG00000211010	0.0000000000
ENSG00000211011	0.0000000000
ENSG00000211012	0.0000000000
ENSG00000211013	0.0000000000
ENSG00000101977	0.4615449596
ENSG00000211014	0.0000000000
ENSG00000211015	0.0000000000
ENSG00000211016	0.0000000000
ENSG00000211017	0.0000000000
ENSG00000211018	0.0000000000
ENSG00000211019	0.0000000000
ENSG00000211020	0.0000000000
ENSG00000211021	0.0000000000
ENSG00000211022	0.0000000000
ENSG00000211023	0.0000000000
ENSG00000101981	0.0000000000
ENSG00000211024	0.0000000000
ENSG00000211026	0.0000000000
ENSG00000211027	0.0000000000
ENSG00000211028	0.0000000000
ENSG00000211029	0.0000000000
ENSG00000211030	0.0000000000
ENSG00000211031	0.0000000000
ENSG00000211032	0.0000000000
ENSG00000211033	0.0000000000
ENSG00000211034	0.0000000000
ENSG00000101986	26.1734900680
ENSG00000211035	0.0000000000
ENSG00000211036	0.0000000000
ENSG00000211039	0.0000000000
ENSG00000211040	0.0000000000
ENSG00000211041	0.0000000000
ENSG00000211042	0.0000000000
ENSG00000211043	0.0000000000
ENSG00000211044	0.0000000000
ENSG00000211045	2.3388203540
ENSG00000211047	0.0000000000
ENSG00000101997	16.9938863748
ENSG00000211048	0.0000000000
ENSG00000211049	0.0000000000
ENSG00000211051	0.0000000000
ENSG00000211052	0.0000000000
ENSG00000211053	0.0000000000
ENSG00000211054	0.0000000000
ENSG00000211055	0.0000000000
ENSG00000211056	0.0000000000
ENSG00000211057	0.0000000000
ENSG00000211058	0.0000000000
ENSG00000102001	0.0000000000
ENSG00000211059	0.0000000000
ENSG00000211060	0.0000000000
ENSG00000211061	0.0000000000
ENSG00000211062	0.0000000000
ENSG00000211063	0.0000000000
ENSG00000211064	0.0000000000
ENSG00000211065	0.0000000000
ENSG00000211066	0.0000000000
ENSG00000211067	0.0000000000
ENSG00000211068	0.0000000000
ENSG00000102003	3.2475970848
ENSG00000211069	0.0000000000
ENSG00000211070	0.0000000000
ENSG00000211071	0.0000000000
ENSG00000211072	0.0000000000
ENSG00000211073	0.0000000000
ENSG00000211074	0.0000000000
ENSG00000211075	0.0000000000
ENSG00000211076	0.0000000000
ENSG00000211077	0.0000000000
ENSG00000211078	0.0000000000
ENSG00000010361	2.5971941015
ENSG00000102007	2602.7775527598
ENSG00000211079	0.0000000000
ENSG00000211080	0.0000000000
ENSG00000211081	0.0000000000
ENSG00000211084	0.0000000000
ENSG00000211085	7.7211056560
ENSG00000211086	0.0000000000
ENSG00000211087	0.0000000000
ENSG00000211088	6.7471570587
ENSG00000211089	0.0000000000
ENSG00000211091	0.0000000000
ENSG00000102010	0.0000000000
ENSG00000211093	0.0000000000
ENSG00000211094	0.0000000000
ENSG00000211095	0.0000000000
ENSG00000211096	0.0000000000
ENSG00000211097	5.7770649619
ENSG00000211098	0.0000000000
ENSG00000211100	0.0000000000
ENSG00000211101	0.0000000000
ENSG00000211102	0.0000000000
ENSG00000211103	0.0000000000
ENSG00000102021	0.0000000000
ENSG00000211104	0.0000000000
ENSG00000211105	0.0000000000
ENSG00000211106	0.0000000000
ENSG00000211107	0.0000000000
ENSG00000211108	0.0000000000
ENSG00000211109	0.0000000000
ENSG00000211110	0.0000000000
ENSG00000211112	0.0000000000
ENSG00000211113	0.0000000000
ENSG00000211115	0.0000000000
ENSG00000102024	748.8161816554
ENSG00000211116	0.0000000000
ENSG00000211117	0.0000000000
ENSG00000211118	0.0000000000
ENSG00000211119	0.0000000000
ENSG00000211120	0.0000000000
ENSG00000211121	0.0000000000
ENSG00000211122	0.0000000000
ENSG00000211123	0.0000000000
ENSG00000211124	0.0000000000
ENSG00000211125	0.0000000000
ENSG00000102030	647.3870847288
ENSG00000211126	0.0000000000
ENSG00000211127	0.0000000000
ENSG00000211130	0.0000000000
ENSG00000211131	4.6326633936
ENSG00000211132	0.0000000000
ENSG00000211133	0.0000000000
ENSG00000211135	0.0000000000
ENSG00000211136	0.0000000000
ENSG00000211137	0.0000000000
ENSG00000211138	0.0000000000
ENSG00000102032	3.9111776165
ENSG00000211139	94.3909203273
ENSG00000211140	0.0000000000
ENSG00000211141	0.0000000000
ENSG00000211142	0.0000000000
ENSG00000211143	0.0000000000
ENSG00000211144	0.0000000000
ENSG00000211145	0.0000000000
ENSG00000211146	0.0000000000
ENSG00000211147	0.0000000000
ENSG00000211148	0.0000000000
ENSG00000102034	231.2052924153
ENSG00000211149	0.0000000000
ENSG00000211150	0.0000000000
ENSG00000211151	0.0000000000
ENSG00000211152	0.0000000000
ENSG00000211154	0.0000000000
ENSG00000211155	0.0000000000
ENSG00000211157	0.0000000000
ENSG00000211158	0.0000000000
ENSG00000211159	0.0000000000
ENSG00000211160	0.0000000000
ENSG00000102038	38.6594622190
ENSG00000211161	0.0000000000
ENSG00000211162	0.0000000000
ENSG00000211163	0.0000000000
ENSG00000211164	0.0000000000
ENSG00000211165	0.0000000000
ENSG00000211166	0.0000000000
ENSG00000211167	0.0000000000
ENSG00000211168	0.0000000000
ENSG00000211169	0.0000000000
ENSG00000211170	0.0000000000
ENSG00000102043	10.8789303450
ENSG00000211171	0.0000000000
ENSG00000211172	0.0000000000
ENSG00000211173	0.0000000000
ENSG00000211174	0.0000000000
ENSG00000211175	0.0000000000
ENSG00000211176	0.0000000000
ENSG00000211177	0.0000000000
ENSG00000211178	0.0000000000
ENSG00000211179	0.0000000000
ENSG00000211180	0.0000000000
ENSG00000102048	17.9893914733
ENSG00000211181	0.0000000000
ENSG00000211182	0.0000000000
ENSG00000211183	0.0000000000
ENSG00000211185	0.0000000000
ENSG00000211186	0.0000000000
ENSG00000211187	0.0000000000
ENSG00000211188	0.0000000000
ENSG00000211189	0.0000000000
ENSG00000211191	0.0000000000
ENSG00000211192	0.0000000000
ENSG00000010379	0.7409304292
ENSG00000102050	98.1812719953
ENSG00000211193	0.0000000000
ENSG00000211195	0.0000000000
ENSG00000211196	0.0000000000
ENSG00000211197	0.0000000000
ENSG00000211198	0.0000000000
ENSG00000211199	0.0000000000
ENSG00000211200	0.0000000000
ENSG00000211201	0.0000000000
ENSG00000211202	0.0000000000
ENSG00000211203	0.0000000000
ENSG00000102053	0.2571691377
ENSG00000211204	0.0000000000
ENSG00000211205	0.0000000000
ENSG00000211206	0.0000000000
ENSG00000211207	0.0000000000
ENSG00000211208	0.0000000000
ENSG00000211209	0.0000000000
ENSG00000211210	0.0000000000
ENSG00000211214	0.0000000000
ENSG00000211215	0.0000000000
ENSG00000211217	0.0000000000
ENSG00000102054	1216.5276370588
ENSG00000211218	0.0000000000
ENSG00000211220	0.0000000000
ENSG00000211221	0.0000000000
ENSG00000211222	0.0000000000
ENSG00000211223	2.2443959298
ENSG00000211224	0.0000000000
ENSG00000211225	0.0000000000
ENSG00000211226	0.0000000000
ENSG00000211227	0.0000000000
ENSG00000211228	0.0000000000
ENSG00000102055	0.0000000000
ENSG00000211230	0.0000000000
ENSG00000211231	0.0000000000
ENSG00000211232	0.0000000000
ENSG00000211233	51818.5604581550
ENSG00000211234	0.0000000000
ENSG00000211235	0.0000000000
ENSG00000211236	0.0000000000
ENSG00000211237	0.0000000000
ENSG00000211238	0.0000000000
ENSG00000211239	0.0000000000
ENSG00000102057	0.9921214394
ENSG00000211241	0.0000000000
ENSG00000211242	0.0000000000
ENSG00000211243	0.0000000000
ENSG00000211244	0.0000000000
ENSG00000211245	0.0000000000
ENSG00000211246	0.0000000000
ENSG00000211247	0.0000000000
ENSG00000211248	0.0000000000
ENSG00000211249	0.0000000000
ENSG00000211250	0.0000000000
ENSG00000102069	0.0000000000
ENSG00000211251	0.0000000000
ENSG00000211252	0.0000000000
ENSG00000211253	0.0000000000
ENSG00000211254	0.0000000000
ENSG00000211255	0.0000000000
ENSG00000211257	0.0000000000
ENSG00000211258	0.0000000000
ENSG00000211259	0.0000000000
ENSG00000211260	0.0000000000
ENSG00000211261	0.0000000000
ENSG00000102076	0.0000000000
ENSG00000211262	0.0000000000
ENSG00000211263	0.0000000000
ENSG00000211264	0.0000000000
ENSG00000211265	0.0000000000
ENSG00000211266	0.0000000000
ENSG00000211267	0.0000000000
ENSG00000211268	0.0000000000
ENSG00000211269	0.0000000000
ENSG00000211270	4.2319094774
ENSG00000211272	0.0000000000
ENSG00000102078	54.0247314790
ENSG00000211273	0.0000000000
ENSG00000211274	0.0000000000
ENSG00000211275	0.0000000000
ENSG00000211276	0.0000000000
ENSG00000211277	0.0000000000
ENSG00000211278	0.0000000000
ENSG00000211279	0.0000000000
ENSG00000211280	0.0000000000
ENSG00000211281	0.0000000000
ENSG00000211282	0.0000000000
ENSG00000102080	0.0000000000
ENSG00000211283	0.0000000000
ENSG00000211284	0.0000000000
ENSG00000211286	0.0000000000
ENSG00000211287	0.0000000000
ENSG00000211288	0.0000000000
ENSG00000211289	0.0000000000
ENSG00000211290	0.0000000000
ENSG00000211291	0.0000000000
ENSG00000211292	0.0000000000
ENSG00000211293	0.0000000000
ENSG00000102081	73.9638138325
ENSG00000211294	0.0000000000
ENSG00000211295	0.0000000000
ENSG00000211296	0.0000000000
ENSG00000211297	0.0000000000
ENSG00000211298	0.0000000000
ENSG00000211300	0.0000000000
ENSG00000211301	0.0000000000
ENSG00000211302	0.0000000000
ENSG00000211303	0.0000000000
ENSG00000211304	0.0000000000
ENSG00000010404	719.0127442435
ENSG00000102096	70.8035933802
ENSG00000211305	0.0000000000
ENSG00000211306	0.0000000000
ENSG00000211307	0.0000000000
ENSG00000211308	0.0000000000
ENSG00000211310	0.0000000000
ENSG00000211311	0.0000000000
ENSG00000211312	0.0000000000
ENSG00000211314	0.0000000000
ENSG00000211315	4.1534223529
ENSG00000211316	16727.6732036839
ENSG00000102098	36.3572206851
ENSG00000211317	0.0000000000
ENSG00000211318	0.0000000000
ENSG00000211319	0.0000000000
ENSG00000211320	0.0000000000
ENSG00000211322	0.0000000000
ENSG00000211323	0.0000000000
ENSG00000211324	0.0000000000
ENSG00000211325	0.0000000000
ENSG00000211326	0.0000000000
ENSG00000211327	0.0000000000
ENSG00000102100	78.3753199850
ENSG00000211329	0.0000000000
ENSG00000211330	29.6911608408
ENSG00000211332	0.0000000000
ENSG00000211333	0.0000000000
ENSG00000211334	0.0000000000
ENSG00000211336	0.0000000000
ENSG00000211337	0.0000000000
ENSG00000211338	0.0000000000
ENSG00000211339	0.0000000000
ENSG00000211342	0.0000000000
ENSG00000102103	292.1338318863
ENSG00000211343	0.0000000000
ENSG00000211344	0.0000000000
ENSG00000211345	0.0000000000
ENSG00000211347	0.0000000000
ENSG00000211348	0.0000000000
ENSG00000211349	0.0000000000
ENSG00000211350	0.0000000000
ENSG00000211351	0.0000000000
ENSG00000211352	0.0000000000
ENSG00000211353	0.0000000000
ENSG00000102104	0.0000000000
ENSG00000211354	0.0000000000
ENSG00000211355	0.0000000000
ENSG00000211356	0.0000000000
ENSG00000211357	0.0000000000
ENSG00000211358	0.0000000000
ENSG00000211359	0.0000000000
ENSG00000211360	0.0000000000
ENSG00000211361	0.0000000000
ENSG00000211362	0.0000000000
ENSG00000211363	0.0000000000
ENSG00000102109	1.6393430491
ENSG00000211364	0.0000000000
ENSG00000211366	0.0000000000
ENSG00000211367	0.0000000000
ENSG00000211368	0.0000000000
ENSG00000211369	0.0000000000
ENSG00000211370	0.0000000000
ENSG00000211371	0.0000000000
ENSG00000211372	0.0000000000
ENSG00000211373	0.0000000000
ENSG00000211374	0.0000000000
ENSG00000102119	691.0860029762
ENSG00000211376	0.0000000000
ENSG00000211377	0.0000000000
ENSG00000211378	0.0000000000
ENSG00000211379	0.0000000000
ENSG00000211380	0.0000000000
ENSG00000211381	0.0000000000
ENSG00000211383	0.0000000000
ENSG00000211384	0.0000000000
ENSG00000211385	0.0000000000
ENSG00000211386	0.0000000000
ENSG00000102125	81.9580273171
ENSG00000211387	0.0000000000
ENSG00000211389	0.0000000000
ENSG00000211390	0.0000000000
ENSG00000211391	0.0000000000
ENSG00000211392	0.0000000000
ENSG00000211393	0.0000000000
ENSG00000211394	0.0000000000
ENSG00000211395	0.0000000000
ENSG00000211396	0.0000000000
ENSG00000211397	0.0000000000
ENSG00000102128	0.0000000000
ENSG00000211398	0.0000000000
ENSG00000211399	0.0000000000
ENSG00000211400	16.8468690882
ENSG00000211401	0.0000000000
ENSG00000211402	0.0000000000
ENSG00000211403	0.0000000000
ENSG00000211404	0.0000000000
ENSG00000211405	0.0000000000
ENSG00000211408	0.0000000000
ENSG00000211409	0.0000000000
ENSG00000102144	2749.2143669083
ENSG00000211411	0.0000000000
ENSG00000211412	0.0000000000
ENSG00000211414	0.0000000000
ENSG00000211415	0.0000000000
ENSG00000211416	0.0000000000
ENSG00000211417	0.0000000000
ENSG00000211418	0.0000000000
ENSG00000211419	0.0000000000
ENSG00000211420	0.0000000000
ENSG00000211421	0.0000000000
ENSG00000010438	224.9260040517
ENSG00000102145	0.0000000000
ENSG00000211422	0.0000000000
ENSG00000211423	0.0000000000
ENSG00000211424	0.0000000000
ENSG00000211425	0.0000000000
ENSG00000211426	0.0000000000
ENSG00000211427	0.0000000000
ENSG00000211428	0.0000000000
ENSG00000211429	0.0000000000
ENSG00000211430	0.0000000000
ENSG00000211431	0.0000000000
ENSG00000102158	88.7482145950
ENSG00000211433	0.0000000000
ENSG00000211434	0.0000000000
ENSG00000211435	0.0000000000
ENSG00000211437	0.0000000000
ENSG00000211438	0.0000000000
ENSG00000211439	0.0000000000
ENSG00000211441	0.0000000000
ENSG00000211442	0.0000000000
ENSG00000211443	0.0000000000
ENSG00000211445	154.1746188335
ENSG00000102172	1105.4837316916
ENSG00000211446	0.0000000000
ENSG00000211448	0.8783728798
ENSG00000211450	379.1641960016
ENSG00000211451	0.7387845757
ENSG00000211452	0.5828189431
ENSG00000211454	2.7227759856
ENSG00000211455	46.3655089980
ENSG00000211456	141.0872387333
ENSG00000211459	17399.1675196953
ENSG00000211460	249.8263849452
ENSG00000102174	0.7550113036
ENSG00000211482	0.0000000000
ENSG00000211483	0.0000000000
ENSG00000211491	0.0000000000
ENSG00000211495	0.0000000000
ENSG00000211497	0.0000000000
ENSG00000211498	0.0000000000
ENSG00000211499	4.5717072963
ENSG00000211502	0.0000000000
ENSG00000211505	0.6022462412
ENSG00000211506	0.0000000000
ENSG00000102178	287.8709326902
ENSG00000211508	0.0000000000
ENSG00000211510	0.0000000000
ENSG00000211513	0.0000000000
ENSG00000211514	0.0000000000
ENSG00000211515	0.0000000000
ENSG00000211517	0.0000000000
ENSG00000211518	0.0000000000
ENSG00000211519	0.0000000000
ENSG00000211520	0.0000000000
ENSG00000211521	0.0000000000
ENSG00000102181	302.5989440889
ENSG00000211524	0.0000000000
ENSG00000211525	0.0000000000
ENSG00000211526	0.0000000000
ENSG00000211528	0.0000000000
ENSG00000211529	0.0000000000
ENSG00000211530	0.0000000000
ENSG00000211532	0.0000000000
ENSG00000211534	0.0000000000
ENSG00000211535	0.0000000000
ENSG00000211537	0.0000000000
ENSG00000102189	45.9242566589
ENSG00000211538	0.0000000000
ENSG00000211541	0.0000000000
ENSG00000211542	0.0000000000
ENSG00000211543	0.0000000000
ENSG00000211544	0.0000000000
ENSG00000211545	0.0000000000
ENSG00000211547	1.9638464386
ENSG00000211548	0.0000000000
ENSG00000211550	0.0000000000
ENSG00000211551	3899.4834554617
ENSG00000102195	0.0000000000
ENSG00000211552	0.0000000000
ENSG00000211553	0.0000000000
ENSG00000211554	0.0000000000
ENSG00000211556	0.0000000000
ENSG00000211558	0.0000000000
ENSG00000211560	0.0000000000
ENSG00000211562	0.0000000000
ENSG00000211563	0.0000000000
ENSG00000211566	0.0000000000
ENSG00000211568	0.0000000000
ENSG00000102218	44.6902600511
ENSG00000211570	0.0000000000
ENSG00000211571	0.0000000000
ENSG00000211573	0.0000000000
ENSG00000211574	0.0000000000
ENSG00000211575	0.0000000000
ENSG00000211577	0.0000000000
ENSG00000211578	0.0000000000
ENSG00000211579	0.0000000000
ENSG00000211580	0.0000000000
ENSG00000211581	4.7545755881
ENSG00000102221	18.6783482856
ENSG00000211582	0.0000000000
ENSG00000211583	0.0000000000
ENSG00000211584	83.5210570479
ENSG00000211588	0.0000000000
ENSG00000211589	0.0000000000
ENSG00000211590	0.0000000000
ENSG00000211591	0.0000000000
ENSG00000211592	0.0000000000
ENSG00000211593	0.0000000000
ENSG00000211594	0.0000000000
ENSG00000002745	0.0000000000
ENSG00000010539	31.1976242324
ENSG00000102225	221.1722846753
ENSG00000211595	0.0000000000
ENSG00000211596	0.0000000000
ENSG00000211597	0.0000000000
ENSG00000211598	0.0000000000
ENSG00000211599	0.0000000000
ENSG00000211600	0.0000000000
ENSG00000211601	0.0000000000
ENSG00000211602	0.0000000000
ENSG00000211603	0.0000000000
ENSG00000211604	0.0000000000
ENSG00000102226	211.0002626405
ENSG00000211605	0.0000000000
ENSG00000211606	0.0000000000
ENSG00000211607	0.0000000000
ENSG00000211608	0.0000000000
ENSG00000211609	0.0000000000
ENSG00000211610	0.0000000000
ENSG00000211611	0.0000000000
ENSG00000211612	0.0000000000
ENSG00000211613	0.0000000000
ENSG00000211614	0.0000000000
ENSG00000102230	0.0649789147
ENSG00000211615	0.0000000000
ENSG00000211616	0.0000000000
ENSG00000211617	0.0000000000
ENSG00000211618	0.0000000000
ENSG00000211619	0.0000000000
ENSG00000211620	0.0000000000
ENSG00000211621	0.0000000000
ENSG00000211622	0.0000000000
ENSG00000211623	0.0000000000
ENSG00000211624	0.0000000000
ENSG00000102239	0.0000000000
ENSG00000211625	0.0000000000
ENSG00000211626	0.0000000000
ENSG00000211627	0.0000000000
ENSG00000211628	0.0000000000
ENSG00000211629	0.0000000000
ENSG00000211630	0.0000000000
ENSG00000211631	0.0000000000
ENSG00000211632	0.0000000000
ENSG00000211633	0.0000000000
ENSG00000211634	0.0000000000
ENSG00000102241	315.9630806082
ENSG00000211635	0.0000000000
ENSG00000211636	0.0000000000
ENSG00000211637	0.0000000000
ENSG00000211638	0.0000000000
ENSG00000211639	0.0000000000
ENSG00000211640	0.0000000000
ENSG00000211641	0.0000000000
ENSG00000211642	0.0000000000
ENSG00000211643	16.9683222983
ENSG00000211644	0.0000000000
ENSG00000102243	0.0000000000
ENSG00000211645	0.0000000000
ENSG00000211646	2.4154261009
ENSG00000211647	0.0000000000
ENSG00000211648	0.0000000000
ENSG00000211649	0.0000000000
ENSG00000211650	0.0000000000
ENSG00000211651	0.0000000000
ENSG00000211652	0.0000000000
ENSG00000211653	0.0000000000
ENSG00000211654	0.0000000000
ENSG00000102245	0.0000000000
ENSG00000211655	0.0000000000
ENSG00000211656	0.0000000000
ENSG00000211657	0.0000000000
ENSG00000211658	0.0000000000
ENSG00000211659	0.0000000000
ENSG00000211660	0.0000000000
ENSG00000211661	0.0000000000
ENSG00000211662	0.0000000000
ENSG00000211663	0.0000000000
ENSG00000211664	0.0000000000
ENSG00000102265	703.6031429619
ENSG00000211665	0.0000000000
ENSG00000211666	0.0000000000
ENSG00000211667	0.0000000000
ENSG00000211668	0.0000000000
ENSG00000211669	0.0000000000
ENSG00000211670	0.0000000000
ENSG00000211671	0.0000000000
ENSG00000211672	0.0000000000
ENSG00000211673	0.0000000000
ENSG00000211674	0.0000000000
ENSG00000102271	16.9319772088
ENSG00000211675	0.0000000000
ENSG00000211676	0.0000000000
ENSG00000211677	0.0000000000
ENSG00000211678	0.0000000000
ENSG00000211679	0.0000000000
ENSG00000211680	0.0000000000
ENSG00000211681	0.0000000000
ENSG00000211682	0.0000000000
ENSG00000211683	0.0000000000
ENSG00000211684	0.0000000000
ENSG00000102287	41.2446133948
ENSG00000211685	0.0000000000
ENSG00000211686	0.0000000000
ENSG00000211687	0.0000000000
ENSG00000211688	0.0000000000
ENSG00000211689	0.0000000000
ENSG00000211690	0.0000000000
ENSG00000211691	0.0000000000
ENSG00000211692	0.0000000000
ENSG00000211693	0.0000000000
ENSG00000211694	0.0000000000
ENSG00000010610	0.0000000000
ENSG00000102290	0.2602405076
ENSG00000211695	0.0000000000
ENSG00000211696	0.0000000000
ENSG00000211697	2.5518908524
ENSG00000211698	0.0000000000
ENSG00000211699	0.0000000000
ENSG00000211700	0.0000000000
ENSG00000211701	0.0000000000
ENSG00000211702	0.0000000000
ENSG00000211703	0.0000000000
ENSG00000211704	0.0000000000
ENSG00000102302	30.0946942769
ENSG00000211705	0.0000000000
ENSG00000211706	0.0000000000
ENSG00000211707	0.0000000000
ENSG00000211708	0.0000000000
ENSG00000211709	0.0000000000
ENSG00000211710	0.0000000000
ENSG00000211711	0.0000000000
ENSG00000211712	0.0000000000
ENSG00000211713	0.0000000000
ENSG00000211714	0.0000000000
ENSG00000102309	112.2846105046
ENSG00000211715	0.0000000000
ENSG00000211716	0.0000000000
ENSG00000211717	0.0000000000
ENSG00000211718	0.0000000000
ENSG00000211719	0.0000000000
ENSG00000211720	0.0000000000
ENSG00000211721	0.0000000000
ENSG00000211722	0.0000000000
ENSG00000211723	0.0000000000
ENSG00000211724	0.0000000000
ENSG00000102312	22.6661899948
ENSG00000211725	0.0000000000
ENSG00000211726	0.0000000000
ENSG00000211727	0.0000000000
ENSG00000211728	0.0000000000
ENSG00000211729	0.0000000000
ENSG00000211730	0.0000000000
ENSG00000211731	0.0000000000
ENSG00000211732	0.0000000000
ENSG00000211733	0.0000000000
ENSG00000211734	0.0000000000
ENSG00000102313	0.0000000000
ENSG00000211735	0.0000000000
ENSG00000211736	1.9450536497
ENSG00000211737	0.0000000000
ENSG00000211738	0.0000000000
ENSG00000211739	1.5551709777
ENSG00000211740	3.1240439023
ENSG00000211741	0.0000000000
ENSG00000211742	0.0000000000
ENSG00000211743	0.0000000000
ENSG00000211744	0.0000000000
ENSG00000102316	127.7647011438
ENSG00000211745	0.0000000000
ENSG00000211746	0.0000000000
ENSG00000211747	0.0000000000
ENSG00000211748	0.0000000000
ENSG00000211749	0.0000000000
ENSG00000211750	0.0000000000
ENSG00000211751	0.0000000000
ENSG00000211752	0.0000000000
ENSG00000211753	0.0000000000
ENSG00000211754	0.0000000000
ENSG00000102317	1155.9003945393
ENSG00000211755	0.0000000000
ENSG00000211756	0.0000000000
ENSG00000211757	0.0000000000
ENSG00000211758	0.0000000000
ENSG00000211759	0.0000000000
ENSG00000211760	0.0000000000
ENSG00000211761	0.0000000000
ENSG00000211762	0.3315116924
ENSG00000211763	0.0000000000
ENSG00000211764	0.0000000000
ENSG00000102349	4.1883354668
ENSG00000211765	0.0000000000
ENSG00000211766	0.0000000000
ENSG00000211767	0.0000000000
ENSG00000211768	0.0000000000
ENSG00000211769	0.0000000000
ENSG00000211770	0.0000000000
ENSG00000211771	0.0000000000
ENSG00000211772	582.3737618151
ENSG00000211773	24.0479943324
ENSG00000211774	0.0000000000
ENSG00000102359	12.5014046429
ENSG00000211775	0.0000000000
ENSG00000211776	0.0000000000
ENSG00000211777	0.0000000000
ENSG00000211778	0.0000000000
ENSG00000211779	0.0000000000
ENSG00000211780	0.0000000000
ENSG00000211781	0.0000000000
ENSG00000211782	0.0000000000
ENSG00000211783	0.0000000000
ENSG00000211784	0.0000000000
ENSG00000102362	14.6539639027
ENSG00000211785	0.0000000000
ENSG00000211786	0.0000000000
ENSG00000211787	0.0000000000
ENSG00000211788	0.0000000000
ENSG00000211789	0.0000000000
ENSG00000211790	0.0000000000
ENSG00000211791	0.0000000000
ENSG00000211792	0.0000000000
ENSG00000211793	0.0000000000
ENSG00000211794	0.0000000000
ENSG00000010626	9.9628320531
ENSG00000102383	0.0000000000
ENSG00000211795	0.0000000000
ENSG00000211796	0.0000000000
ENSG00000211797	0.0000000000
ENSG00000211798	0.0000000000
ENSG00000211799	0.0000000000
ENSG00000211800	0.0000000000
ENSG00000211801	0.0000000000
ENSG00000211802	0.0000000000
ENSG00000211803	0.0000000000
ENSG00000211804	0.0000000000
ENSG00000102384	95.4881258055
ENSG00000211805	0.0000000000
ENSG00000211806	0.0000000000
ENSG00000211807	0.0000000000
ENSG00000211808	0.0000000000
ENSG00000211809	0.0000000000
ENSG00000211810	0.0000000000
ENSG00000211811	0.0000000000
ENSG00000211812	0.0000000000
ENSG00000211813	0.0000000000
ENSG00000211814	0.0000000000
ENSG00000102385	1.3134711641
ENSG00000211815	0.0000000000
ENSG00000211816	0.0000000000
ENSG00000211817	0.0000000000
ENSG00000211818	0.0000000000
ENSG00000211819	0.0000000000
ENSG00000211820	0.0000000000
ENSG00000211821	0.0000000000
ENSG00000211822	0.0000000000
ENSG00000211823	0.0000000000
